,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,event_uuid,visible_area,freeze_frame
22,,,,,,,,"[75.1, 4.6]",,,,,,,,,,,,,3.637771,,,,,,,,,,,,,,,d29969e3-69a0-4671-895e-a502ec8184be,2774,,"[59.1, 7.6]",3869685,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Left Center Forward,155,Argentina,779,"['0ed930a1-3fbf-4e49-94ef-20b4b36761f5', '52846b8c-90d8-48af-b264-aebd775b591f', 'cdb9b2e8-10c6-4d64-b5b2-67ef3a59f0c8']",16,,,,,,,,,,,,,,,,,France,771,00:29:16.660,Carry,True,d29969e3-69a0-4671-895e-a502ec8184be,"[37.5404796751529, 58.9795053459682, 12.3535396279424, 0.0, 69.5652650581918, 0.0, 65.536498934806, 54.5777079921026, 37.5404796751529, 58.9795053459682]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [28.255799418310595, 15.240767849118654]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [29.68809465302071, 10.474077143062885]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [30.770729186956416, 10.564678122250385]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [31.51590440324349, 25.648420276350834]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [34.40035239239747, 22.681747843893262]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [34.82516040392081, 15.019445871739546]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [35.54391897768516, 41.69711246535526]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [41.99787779382566, 43.72856329983057]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [43.10883708573679, 10.692259043419455]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [43.92272181248841, 22.891762598986602]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [45.41889227348698, 9.921620069959022]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [46.22718846999194, 21.970973714075676]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [49.5569844642306, 13.170962044840138]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [51.19157348512091, 11.313483235737625]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [56.16386979432472, 10.057801165255569]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [58.676442494327915, 32.38961043275316]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [59.099998474121094, 7.599999904632568]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [60.19272842703496, 27.406432904814487]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [62.162373597375314, 10.21727524696771]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [62.488894935093185, 25.893147355070305]}]"
23,,,,,,,,"[60.2, 7.6]",,,,,,,,,,,,,0.074407,,,,,,,,,,,,,,,6777874d-f83d-4839-8380-126bab7aaef4,2921,,"[60.2, 7.8]",3869685,78,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Kylian Mbappé Lottin,3009.0,Left Center Forward,162,France,771,"['78210631-552f-4d49-b554-aaeabe22efaa', 'ca70c445-9759-4df9-b161-733763ffeb01']",8,,,,,,,,,,,,,,,,,France,771,00:33:08.121,Carry,,6777874d-f83d-4839-8380-126bab7aaef4,"[40.7841381864203, 61.631951871658, 16.9877244651785, 0.0, 77.9785350602375, 0.0, 68.8752282790208, 58.8336844403965, 40.7841381864203, 61.631951871658]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [29.876225369209124, 25.339693279914183]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [34.246744298660914, 38.27732962556056]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [36.72590733391756, 8.353340250047587]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [38.530831784462336, 14.267689778711635]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [38.57734594932333, 7.073704868488484]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [40.44138165988818, 29.969251189201714]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [40.61279686050345, 16.0874900167767]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [41.80444225667497, 54.930983543660666]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [45.53337566640057, 30.031431192774136]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [48.73664617404458, 3.380577547116878]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [49.53809459929718, 4.8090404678982495]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [49.73199550774667, 2.130960350414732]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [54.80215010640921, 5.5741320533454655]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [57.17181155473093, 9.180343855098009]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [59.03855756574796, 34.209834030628706]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [60.20000076293945, 7.800000190734863]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [64.47145532603258, 26.04637250633278]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [67.3327812723763, 25.55871170956127]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [69.87478974857248, 12.142558446167822]}]"
24,,,,,,,,"[108.3, 20.3]",,,,,,,,,,,,,1.62706,,,,,,,,,,,,,,,60c4b8cb-ff87-4964-9e02-60856d7a8bad,3083,,"[108.9, 15.1]",3869685,84,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Kylian Mbappé Lottin,3009.0,Left Center Forward,170,France,771,"['6673bf80-4a52-4bca-bfe2-ce0f50d56818', 'e03e5915-a830-42fe-8220-082d15ee6aa4']",1,,,,,,,,,,,,,,,,,France,771,00:39:01.649,Carry,,60c4b8cb-ff87-4964-9e02-60856d7a8bad,"[105.711926898288, 65.7886441209579, 82.8179941000196, 54.5502146480774, 99.7570042895678, 0.0, 120.0, 0.0, 120.0, 47.0515076595684, 105.711926898288, 65.7886441209579]","[{'teammate': False, 'actor': False, 'keeper': False, 'location': [103.40531612896152, 24.48112147130443]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [103.9480453915614, 27.52702168407399]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [105.33047838279859, 27.488417036775118]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [105.642909447752, 38.469314629544684]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [106.82631185444473, 40.87201746091584]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [107.32483499620123, 29.48750214867236]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [108.9000015258789, 15.100000381469727]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [109.42243378113619, 21.360246123179525]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [119.420335698982, 35.28566459208891]}]"
25,,,,,,,,"[80.3, 61.5]",,,,,,,,,,,,,0.197223,,,,,,,,,,,,,,,3e95e874-ea43-499f-9fec-52d10f10ea5a,3142,,"[80.3, 61.5]",3869685,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Left Center Forward,173,France,771,"['551c6a72-96bc-406e-bc5f-69eda2e1fb64', 'ec812adc-bea7-466e-92f3-738e60ae9928']",15,,,,,,,,,,,,,,,,,France,771,00:41:15.578,Carry,,3e95e874-ea43-499f-9fec-52d10f10ea5a,"[99.0699074882524, 80.0, 88.4689480005634, 80.0, 69.2458618959143, 70.9685280326069, 79.1229176205951, 0.0, 120.0, 0.0, 120.0, 52.4939653033626, 99.0699074882524, 80.0]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [77.57286558893492, 44.41634678472923]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [77.89305710411774, 66.10914570105652]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [77.89522046264395, 30.42109146166687]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [80.30000305175781, 61.5]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [85.36229802468587, 52.75201530873844]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [90.25237898912185, 58.91148918768899]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [94.6968054749148, 35.529672701814654]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [95.47282769213757, 46.00448407651065]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [96.51035573730901, 76.64939997961392]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [97.65263325519267, 47.41399094654478]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [98.46007784585477, 64.27873139849265]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [99.4085161026921, 34.46838067710145]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [99.42325419585248, 36.425677710552606]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [99.47656013905946, 40.74985782287868]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [99.8609195712807, 30.323161647236752]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [100.34791003854771, 40.72934984791007]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [100.65089573993275, 31.5802953742487]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [100.72518498719803, 36.57067026718809]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [101.1803466080088, 29.42078950978506]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [101.63399078263642, 34.23009839151428]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [116.85793209258706, 39.27912358848058]}]"
26,,,,,,,,"[95.9, 32.2]",,,,,,,,,,,,,5.396997,,,,,,,,,,,,,,,2de76777-f3cc-4a7b-a309-0da28d915304,3255,,"[76.4, 7.0]",3869685,92,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Kylian Mbappé Lottin,3009.0,Left Center Forward,183,France,771,"['1acc5d16-6620-4023-8d95-e1d7d7d8598d', '5dbcde3d-ba75-483d-a65f-72d2b99ff713', '70e35d26-931a-4887-b898-f11eaf352187']",52,,,,,,,,,,,,,,,,,France,771,00:47:52.465,Carry,True,2de76777-f3cc-4a7b-a309-0da28d915304,"[56.2484976925353, 57.9848588290448, 51.737655160944, 0.0, 101.821336129528, 0.0, 80.5357508879504, 60.6853774908801, 56.2484976925353, 57.9848588290448]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [57.50878037745841, 35.61650115225761]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [61.84605473215073, 42.50036839811812]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [63.73074151121729, 10.7014142052602]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [67.17913312506255, 2.594239474451853]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [67.49444368540728, 43.95677210393311]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [71.86394272190984, 2.877799511545618]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [73.16952593119066, 3.338564145857603]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [73.60599859185, 17.13617930078017]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [76.4000015258789, 7.0]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [76.70784643656316, 59.22662427379973]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [81.55183357873177, 26.922247549913603]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [82.43105054423438, 6.218143746531091]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [86.18697816582156, 40.1562617219538]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [86.93865984940834, 26.71559425451546]}]"
27,,,,,,,,"[79.4, 4.6]",,,,,,,,,,,,,2.300114,,,,,,,,,,,,,,,cedfe276-0431-4db7-89bc-3887362f334b,3315,,"[44.8, 2.7]",3869685,95,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Center Forward,187,France,771,"['10f51229-d350-4f7b-bfbe-8f5c2974269e', '764f8e7a-efea-44fb-b331-3e4d6a6a420f', 'f59fe0e7-063c-45ca-aa33-34d4983d9c45']",1,,,,,,,,,,,,,,,,,France,771,00:50:01.523,Carry,True,,,
28,,,,,,,,"[113.9, 21.5]",,,,,,,,,,,,,1.428958,,,,,,,,,,,,,,,b8f63676-50e1-450f-898c-9fede1850891,3324,,"[108.7, 17.0]",3869685,95,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Center Forward,187,France,771,"['0f5c6756-1996-410c-acd0-b7e80d5135a9', '3fc0174d-6640-47c3-a36c-b16e6ca28f6b', 'df979e5d-4ab9-435e-bff7-71a68634923d']",9,,,,,,,,,,,,,,,,,France,771,00:50:09.266,Carry,True,b8f63676-50e1-450f-898c-9fede1850891,"[106.477756328735, 68.5000330271364, 81.77111920509, 56.8146557905799, 98.7161403321663, 0.0, 120.0, 0.0, 120.0, 51.4546279258089, 106.477756328735, 68.5000330271364]","[{'teammate': False, 'actor': False, 'keeper': False, 'location': [90.2559041732848, 46.325950969438004]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [95.95582805415303, 53.162496337357524]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [98.90390508520602, 34.155468664078484]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [103.5350708854264, 47.17103393618443]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [106.33567465629653, 21.003964043501643]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [108.59097249272979, 31.707948705679453]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [108.69999694824219, 17.0]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [110.52314150629633, 25.214083627551105]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [112.90657208599497, 28.153415779926036]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [117.18654284800427, 40.97716998288587]}]"
29,,,,,,,,"[110.9, 23.5]",,,,,,,,,,,,,0.119999,,,,,,,,,,,,,,,f07c2dcf-da1d-48f5-8a24-32c879eb82c6,3327,,"[113.9, 21.5]",3869685,95,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Center Forward,187,France,771,"['29f16f91-7558-42e1-afc7-e875d7d7f2f6', '3fc0174d-6640-47c3-a36c-b16e6ca28f6b', 'df979e5d-4ab9-435e-bff7-71a68634923d']",10,,,,,,,,,,,,,,,,,France,771,00:50:10.695,Carry,True,f07c2dcf-da1d-48f5-8a24-32c879eb82c6,"[109.690078077822, 67.3379661831944, 85.4416571028909, 54.1256725391406, 104.23640724523, 0.0, 120.0, 0.0, 120.0, 55.0399291983382, 109.690078077822, 67.3379661831944]","[{'teammate': False, 'actor': False, 'keeper': False, 'location': [100.19909276442009, 40.675161643853954]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [103.64951312256925, 48.605199095945764]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [106.23199880813034, 31.507184359807326]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [109.09066329329964, 44.156143980155406]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [111.37089193386684, 23.761274308255977]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [112.55303073372296, 27.45288193734661]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [113.42135596357886, 19.989836564026078]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [113.9000015258789, 21.5]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [114.6220594527395, 19.749910545520567]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [118.26410633872001, 36.83336777163345]}]"
30,,,,,,,,"[90.7, 23.3]",,,,,,,,,,,,,1.628985,,,,,,,,,,,,,,,f30239cd-81da-4889-af97-adf134fd0d70,3773,,"[88.0, 24.3]",3869685,98,,,,,,,,,,,,,,,,,,,,,,,3,From Counter,Kylian Mbappé Lottin,3009.0,Left Center Forward,211,France,771,"['8ae66e1c-e7ac-48a4-81fa-abc167789696', '957d94b2-47ac-465f-90dd-9fcfea578d31', 'd32d7172-ceb2-4dd3-befd-932f37ef6805']",48,,,,,,,,,,,,,,,,,France,771,00:08:48.149,Carry,True,f30239cd-81da-4889-af97-adf134fd0d70,"[59.7380982542034, 80.0, 61.3059917587069, 4.83698119021769, 78.3254680372558, 0.0, 86.8585951821327, 0.0, 120.0, 62.2788453984758, 120.0, 80.0, 59.7380982542034, 80.0]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [61.7928794055472, 58.51726589213903]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [63.788799421724036, 9.798823110087305]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [68.74836974236182, 24.097383033898105]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [70.16280781957103, 25.096299731598428]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [72.8868823983631, 13.931572642113132]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [77.98280747701386, 55.794402531024]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [78.1278599208763, 17.976794529021937]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [78.54843155251811, 34.074221397126195]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [86.03944551557156, 5.60175263635211]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [87.23402360862333, 30.57776284700843]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [88.0, 24.299999237060547]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [90.75102783135472, 59.55636849283766]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [91.15761182353538, 16.14155616841503]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [92.07448742133388, 42.398642941959906]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [92.09437755452367, 27.75687072848458]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [92.56854518841358, 52.73620497825649]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [97.99664508940366, 41.341591280463504]}]"
31,,,,,,,,"[115.3, 22.8]",,,,,,,,,,,,,6.451778,,,,,,,,,,,,,,,48af128f-7334-4709-b228-4befa8ea83b5,3777,,"[90.7, 23.3]",3869685,98,,,,,,,,,,,,,,,,,,,,,,,3,From Counter,Kylian Mbappé Lottin,3009.0,Left Center Forward,211,France,771,"['75f654e9-04f9-4bc1-908b-c528fa03ff4a', '957d94b2-47ac-465f-90dd-9fcfea578d31', 'a2754f49-63ae-404c-9aea-c61e5088d2b8', 'b64396b3-5c97-4979-a47c-b141777518a1']",49,,,,,,,,,,,,,,,,,France,771,00:08:49.778,Carry,True,48af128f-7334-4709-b228-4befa8ea83b5,"[73.526048007084, 80.0, 69.0234334603371, 8.58555633652816, 91.2521541792083, 0.0, 93.5979534612371, 0.0, 120.0, 40.9035876582401, 120.0, 80.0, 73.526048007084, 80.0]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [76.01997395423305, 31.59594706633836]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [78.19316178957277, 27.415368282055873]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [78.53774243714517, 17.87513237757033]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [82.69786635960216, 55.55930104682779]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [86.46229027168393, 34.97493589409589]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [88.08379826539206, 20.9069568821267]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [90.69999694824219, 23.299999237060547]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [91.5116477684607, 29.043387497143577]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [91.52598293145869, 24.77495305301869]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [94.4884869048681, 5.982145706600015]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [97.51681698999475, 62.39931867132537]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [98.08468991695429, 41.367679553390765]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [98.15503083244508, 38.17606804777101]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [98.21516583713647, 53.84506405712854]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [98.94231912588639, 15.352576390964565]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [119.71611881644152, 41.62784472086229]}]"
32,,,,,,,,"[101.4, 26.6]",,,,,,,,,,,,,1.104489,,,,,,,,,,,,,,,e41f11eb-0f1c-444e-a03f-489fa8ae5ec4,4198,,"[103.8, 25.6]",3869685,115,,,,,,,,,,,,,,,,,,,,,,,4,From Corner,Kylian Mbappé Lottin,3009.0,Left Center Forward,237,France,771,"['08f2f203-cdc9-4146-99b6-818c5c32bf70', '4dae2518-f467-4cef-a575-cd480fac746c']",37,,,,,,,,,,,,,,,,,France,771,00:10:37.844,Carry,,e41f11eb-0f1c-444e-a03f-489fa8ae5ec4,"[103.994205868589, 75.8737277716943, 78.5913011028906, 61.640120335136, 96.4018996743107, 0.0, 120.0, 0.0, 120.0, 55.9083751071099, 103.994205868589, 75.8737277716943]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [90.61890528788764, 35.379018826913395]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [91.38526468730889, 51.87904707486656]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [101.37376502409246, 49.71095324595035]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [101.55927023777315, 55.20568264826741]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [103.80000305175781, 25.600000381469727]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [107.86473054483305, 34.986427313300624]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [108.18726653907181, 44.58127579446504]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [108.93424789091713, 38.6173875741694]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [110.14243306276542, 43.17351826469168]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [110.26797735259419, 34.58997300794192]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [110.84382232405436, 43.92228868058754]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [111.06132937653885, 42.13543097659634]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [112.07358458144064, 33.21219599008687]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [112.42188897356911, 42.86556014874566]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [112.58643192098552, 35.70945361445466]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [112.92243354131732, 32.33629351974663]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [114.72178813425417, 43.70028559932608]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [115.65102596084425, 46.01421998424904]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [116.04393451383642, 40.22470267915273]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [118.87838552651915, 39.2089605525823]}]"
33,,,,,,,,"[79.0, 4.2]",,,,,,,,,,,,,3.540716,,,,,,,,,,,,,,,3d5ec058-c3ff-4e5d-9eaa-841e1589b672,4270,,"[78.1, 4.2]",3869685,119,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Kylian Mbappé Lottin,3009.0,Left Center Forward,242,France,771,"['446764be-5a17-4e1c-9139-16595359ce43', 'dee75d51-6a89-4619-a2dd-03f86d8f08fb']",36,,,,,,,,,,,,,,,,,France,771,00:14:36.915,Carry,,3d5ec058-c3ff-4e5d-9eaa-841e1589b672,"[95.4240082821449, 69.8786186527541, 66.7531742425762, 61.9121544832253, 68.1663070476659, 0.0, 120.0, 0.0, 120.0, 25.6887256275886, 95.4240082821449, 69.8786186527541]","[{'teammate': False, 'actor': False, 'keeper': False, 'location': [72.52868826114594, 23.48001073894459]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [74.92422408047679, 19.166981966460447]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [75.13362484933904, 22.223046492595692]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [78.0999984741211, 4.199999809265137]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [79.79105085630584, 45.84693674059123]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [81.6228424407654, 56.646213878521245]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [83.9035251918126, 43.319576659142406]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [86.86130924050087, 18.26444278930003]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [87.38009510998052, 40.30914153145578]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [90.76920449745798, 39.065201299614664]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [111.52699279602734, 38.31036186719356]}]"
34,,,,,,,,"[113.9, 14.1]",,,,,,,,,,,,,4.834789,,,,,,,,,,,,,,,dbf1a1e4-2b59-4aae-b9ca-6ffb3513afff,4371,,"[115.8, 8.5]",3869685,123,,,,,,,,,,,,,,,,,,,,,,,4,From Goal Kick,Kylian Mbappé Lottin,3009.0,Left Center Forward,247,France,771,"['81961cd3-347c-4e57-8d4c-027afee4bd78', 'e2850052-ddac-4302-ad6e-cb00d61261c7', 'ed6f0241-1c26-4d7f-a90c-ccb9519bb58b']",51,,,,,,,,,,,,,,,,,France,771,00:18:51.751,Carry,True,,,
35,,,,,,,,"[114.5, 19.0]",,,,,,,,,,,,,0.723602,,,,,,,,,,,,,,,5e6d70d0-b9ee-4ae3-8adf-546813e03ead,4376,,"[113.9, 14.1]",3869685,123,,,,,,,,,,,,,,,,,,,,,,,4,From Goal Kick,Kylian Mbappé Lottin,3009.0,Left Center Forward,247,France,771,"['1c306156-2b76-426d-8b8c-f0711a4d1264', '2e457716-ac54-48e3-b946-57a6d1ebb737', '422f382b-2e44-4e3b-8f8e-281f8768995d', '74da3d57-1e85-4701-b825-5d5153ed3da9', 'ed6f0241-1c26-4d7f-a90c-ccb9519bb58b']",56,,,,,,,,,,,,,,,,,France,771,00:18:56.586,Carry,True,,,
