,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
2152,,,,,,"[3.0, 32.0]",,,,,,,0.08,,,,,,,,,,,,,be2a4f05-6fae-41d5-864a-c6bf4ff26d00,881,,"[3.0, 32.0]",18244,18,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,52,Juventus,224,"['36220be6-9966-4449-af42-ec4d0a2cadaf', '651c3f03-a0af-40b5-aa76-0e01dfa965a3']",18,,,,,,,,,,,,,,,,Real Madrid,220,00:18:18.847,Carry,
2153,,,,,,"[106.0, 76.0]",,,,,,,0.256843,,,,,,,,,,,,,9b24c56c-04e4-48a8-b6a8-ef5a5bd86148,886,,"[105.0, 76.0]",18244,18,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paulo Bruno Exequiel Dybala,5743.0,Center Attacking Midfield,53,Juventus,224,"['5d711c7f-bb88-46ea-b3ff-15e362326da2', '60e03fef-643e-4af9-b861-c77b762e0711', 'b8c84d8e-b93b-41a1-a01e-f07511695c1a']",29,,,,,,,,,,,,,,,,Juventus,224,00:18:29.236,Carry,True
2154,,,,,,"[103.0, 77.0]",,,,,,,0.778671,,,,,,,,,,,,,50550215-3828-4da4-b47a-cde656c12cfd,890,,"[105.0, 79.0]",18244,18,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Wing,53,Juventus,224,"['12894b58-e0e8-400d-97cb-8b5d5b3c05ad', '40120009-b499-4f0a-9f3f-2d1a9b477dd8', 'b9e2959e-bba2-4254-8f1a-e4a862119c5b']",30,,,,,,,,,,,,,,,,Juventus,224,00:18:30.122,Carry,True
2155,,,,,,"[91.0, 72.0]",,,,,,,1.61091,,,,,,,,,,,,,171c64a3-0b24-4e57-8eda-7956ce3b8105,894,,"[91.0, 72.0]",18244,18,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miralem Pjanić,6947.0,Right Defensive Midfield,53,Juventus,224,"['6b4c32f6-cbab-414a-9ddf-0cb88477ec9f', '96b24860-df16-41ab-a2c9-a0c89dabb6a3', '973c6796-51e0-4486-8606-99224a376074']",31,,,,,,,,,,,,,,,,Juventus,224,00:18:31.877,Carry,True
2156,,,,,,"[106.0, 75.0]",,,,,,,4.633544,,,,,,,,,,,,,e9cf82fd-96f4-4107-a240-935dbcc76cca,906,,"[94.0, 64.0]",18244,19,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paulo Bruno Exequiel Dybala,5743.0,Center Attacking Midfield,54,Real Madrid,220,"['21a63fb7-bd9a-4736-b4bf-dd9509f56c37', 'cdc8f16b-9208-4eec-ad32-ac1eb377a6c4', 'e168880d-ac40-4d92-9177-79d907d511d6']",13,,,,,,,,,,,,,,,,Juventus,224,00:19:13.332,Carry,True
2157,,,,,,"[107.0, 67.0]",,,,,,,1.3282,,,,,,,,,,,,,0e6c193e-9e1d-436b-8762-9127a5226a8d,911,,"[107.0, 68.0]",18244,19,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Wing,54,Real Madrid,220,"['2a892387-d1f0-41c9-83cb-c7e6b0aa4800', 'a1572061-899d-4acd-ba02-cdb6b594d593']",19,,,,,,,,,,,,,,,,Juventus,224,00:19:19.795,Carry,
2158,,,,,,"[28.0, 6.0]",,,,,,,0.040000003,,,,,,,,,,,,,1b046e94-682b-49f3-a7f9-13e49221f846,916,,"[28.0, 6.0]",18244,19,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Center Midfield,54,Real Madrid,220,"['9a81ed91-548c-4578-a710-85c80747808b', 'c8e1f6d8-4d63-4fd8-a41f-595eaf505fe4']",23,,,,,,,,,,,,,,,,Real Madrid,220,00:19:23.328,Carry,
2159,,,,,,"[27.0, 22.0]",,,,,,,0.04,,,,,,,,,,,,,c2dd6ad8-ef00-4bbc-9150-2c2f434aa432,919,,"[27.0, 22.0]",18244,19,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,54,Real Madrid,220,"['5e9c8f50-0e4e-444b-800a-b6eff75880ea', '8fa91d7b-81bb-40bb-b128-78d9d582530c']",24,,,,,,,,,,,,,,,,Real Madrid,220,00:19:24.469,Carry,
2160,,,,,,"[34.0, 12.0]",,,,,,,0.68501,,,,,,,,,,,,,9ce60aeb-9a2e-4428-b3ed-44089ef84d3e,922,,"[31.0, 16.0]",18244,19,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,54,Real Madrid,220,"['45cd363d-b0ae-49ea-a5c7-9ac4e154ba4f', '779cb9a4-c1ec-4ddc-9528-f15733249459']",26,,,,,,,,,,,,,,,,Real Madrid,220,00:19:26.198,Carry,
2161,,,,,,"[75.0, 14.0]",,,,,,,3.022602,,,,,,,,,,,,,64ea1fe2-e171-4052-a42f-1235c0f9afb2,925,,"[48.0, 6.0]",18244,19,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Center Midfield,54,Real Madrid,220,"['4699d446-c33b-4186-b433-44ba1c8a1f92', '747efccb-ec05-4171-8893-2bc426dce2a3', 'ea8d95cc-af07-4124-adcb-5e4a2653a040']",28,,,,,,,,,,,,,,,,Real Madrid,220,00:19:28.926,Carry,True
2162,,,,,,"[84.0, 20.0]",,,,,,,1.031221,,,,,,,,,,,,,11b8881d-a701-44bf-8d93-295e2c487736,930,,"[84.0, 20.0]",18244,19,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Karim Benzema,19677.0,Right Center Forward,54,Real Madrid,220,"['33d5745d-b33a-48d6-9465-9f1ba6127ed8', '6f3ad68d-2cda-4afc-839c-a08a74b9dab8']",32,,,,,,,,,,,,,,,,Real Madrid,220,00:19:32.662,Carry,
2163,,,,,,"[93.0, 51.0]",,,,,,,1.052392,,,,,,,,,,,,,9d4424c4-8955-4e6a-8f0b-7b68c8dec92a,933,,"[92.0, 51.0]",18244,19,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,54,Real Madrid,220,"['0afe3132-faf8-41cd-afc0-26287d287379', 'a68f3619-cf2a-4491-a411-679ac3d7fcea']",35,,,,,,,,,,,,,,,,Real Madrid,220,00:19:35.274,Carry,
2164,,,,,,"[56.0, 42.0]",,,,,,,0.400028,,,,,,,,,,,,,da8d21b8-a611-455e-a739-b483f892f085,947,,"[56.0, 42.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Right Center Back,56,Juventus,224,"['e968b0d8-6013-4f20-b670-6783ba518c94', 'f85aa282-930c-472a-bcf5-2e8463bba84f']",1,,,,,,,,,,,,,,,,Juventus,224,00:21:01.203,Carry,
2165,,,,,,"[66.0, 69.0]",,,,,,,0.517746,,,,,,,,,,,,,99a2963a-486e-466e-8928-1cf88e657b08,950,,"[62.0, 70.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrea Barzagli,6943.0,Right Back,56,Juventus,224,"['6836ebe2-2c3b-482f-9951-7db190b95c0e', 'ecf7b454-55d8-4fc7-9552-451155f478de']",3,,,,,,,,,,,,,,,,Juventus,224,00:21:03.258,Carry,
2166,,,,,,"[77.0, 78.0]",,,,,,,0.832153,,,,,,,,,,,,,d2518dd1-1e2f-45f6-8a2c-d56b15e29c82,953,,"[77.0, 78.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Wing,56,Juventus,224,"['0d146c24-b442-45e9-bacc-6a9cb2d0a0f2', 'c4eb5f31-4b46-4f7a-8603-ff619ea11af2']",5,,,,,,,,,,,,,,,,Juventus,224,00:21:05.092,Carry,
2167,,,,,,"[68.0, 67.0]",,,,,,,0.308022,,,,,,,,,,,,,bccb08c5-07c4-445c-a7da-b761461a0ece,956,,"[69.0, 68.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Miralem Pjanić,6947.0,Right Defensive Midfield,56,Juventus,224,"['267cb27a-d2f0-4821-80ae-f9cac1e324ab', 'c27a27e0-c496-44d6-b113-8175d1354062', 'c7a15677-35b2-4ff5-9da3-58a943710a8c']",7,,,,,,,,,,,,,,,,Juventus,224,00:21:07.492,Carry,True
2168,,,,,,"[71.0, 54.0]",,,,,,,0.08,,,,,,,,,,,,,78676e4e-d5ef-40ca-ace6-14b0c5b6b600,960,,"[71.0, 54.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sami Khedira,5566.0,Left Defensive Midfield,56,Juventus,224,"['6eddde34-177e-4f91-83fd-1bb0a58a4189', 'dc326ea3-1e41-4121-90ff-49b7a9d9304c']",8,,,,,,,,,,,,,,,,Juventus,224,00:21:08.696,Carry,
2169,,,,,,"[78.0, 61.0]",,,,,,,0.0977,,,,,,,,,,,,,9eada9ee-42b7-4949-93e9-b7e97f031906,963,,"[78.0, 61.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Paulo Bruno Exequiel Dybala,5743.0,Center Attacking Midfield,56,Juventus,224,"['6eed5d42-ab21-4c03-9d81-7609d31dc371', 'ecccd503-37fb-47ae-96d3-0a79546f6563']",9,,,,,,,,,,,,,,,,Juventus,224,00:21:09.472,Carry,
2170,,,,,,"[85.0, 55.0]",,,,,,,1.098026,,,,,,,,,,,,,75726984-0fe7-467c-8450-309f29e7b5b4,966,,"[87.0, 53.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gonzalo Gerardo Higuaín,5497.0,Center Forward,56,Juventus,224,"['139fdc2c-e05a-4860-9f3d-6fe06a8a5cec', '1aacd526-c7be-43c7-ae90-a03b027385e7', '537cbebf-1351-420c-9e27-570e7ce2662c']",10,,,,,,,,,,,,,,,,Juventus,224,00:21:10.277,Carry,True
2171,,,,,,"[88.0, 60.0]",,,,,,,2.0212,,,,,,,,,,,,,d5dcb62f-8107-44ed-8667-6874428d439f,970,,"[85.0, 55.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gonzalo Gerardo Higuaín,5497.0,Center Forward,56,Juventus,224,"['537cbebf-1351-420c-9e27-570e7ce2662c', '984cc2f5-f7fb-42f2-a3f1-35a927842baa', 'c6936074-2fa9-4b5f-97c7-14c4abdb4815']",11,,,,,,,,,,,,,,,,Juventus,224,00:21:11.375,Carry,True
2172,,,,,,"[37.0, 12.0]",,,,,,,1.130237,,,,,,,,,,,,,4d44836a-4024-4224-8c58-d5201f090f05,974,,"[33.0, 14.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,56,Juventus,224,"['9201ee3b-2495-43ad-86d4-61743881886d', 'a3d3c150-212c-4672-95de-004ab248bfe0', 'a40c9dd5-4a4f-4097-9d2a-6cc530646760']",14,,,,,,,,,,,,,,,,Real Madrid,220,00:21:14.499,Carry,True
2173,,,,,,"[53.0, 18.0]",,,,,,,0.08,,,,,,,,,,,,,f8cde042-1087-4c84-a1fc-3a4e2e04fcb6,978,,"[53.0, 18.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Karim Benzema,19677.0,Right Center Forward,56,Juventus,224,"['2ba18e96-1064-4810-88fc-ee15870eb2cc', 'a2199790-dbb7-40f6-aed2-4f516c6a93b1']",16,,,,,,,,,,,,,,,,Real Madrid,220,00:21:16.724,Carry,
2174,,,,,,"[65.0, 48.0]",,,,,,,0.039953,,,,,,,,,,,,,5fe20f6b-ef68-4886-8c48-b945c48a03d2,982,,"[65.0, 48.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sami Khedira,5566.0,Left Defensive Midfield,56,Juventus,224,"['70535b00-3206-46fb-a839-7a9a797839dc', 'f04008c6-f9ba-4abc-abaa-e41cc25082da']",19,,,,,,,,,,,,,,,,Juventus,224,00:21:19.726,Carry,
2175,,,,,,"[86.0, 54.0]",,,,,,,4.575452,,,,,,,,,,,,,d9616c39-30d0-41d8-af0e-4c47d1267afd,985,,"[68.0, 56.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Miralem Pjanić,6947.0,Right Defensive Midfield,56,Juventus,224,"['5371dd5f-ea55-4505-a258-da4db1bafd52', 'b31dc897-56cf-40c3-a928-967e1a4af75d']",20,,,,,,,,,,,,,,,,Juventus,224,00:21:20.499,Carry,
2176,,,,,,"[79.0, 46.0]",,,,,,,2.184478,,,,,,,,,,,,,93dada7f-26a9-4406-80db-307c92cce5a2,989,,"[76.0, 47.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sami Khedira,5566.0,Left Defensive Midfield,56,Juventus,224,"['115727f5-a8c7-4fd2-b440-8f3e29607609', 'd6673939-fef7-4ff6-a483-c0d4b7e65263']",26,,,,,,,,,,,,,,,,Juventus,224,00:21:26.573,Carry,
2177,,,,,,"[105.0, 6.0]",,,,,,,4.597643,,,,,,,,,,,,,83b08893-0440-4090-8696-b77c54640edd,992,,"[85.0, 9.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alex Sandro Lobo Silva,6945.0,Left Back,56,Juventus,224,"['9fca6f4e-b263-480c-9ee3-6425fa1064cd', 'ab609bca-814f-4aae-a94f-70fe4e1d973a']",31,,,,,,,,,,,,,,,,Juventus,224,00:21:31.497,Carry,
2178,,,,,,"[86.0, 19.0]",,,,,,,0.581755,,,,,,,,,,,,,1a4835de-711b-4d6d-bcf8-77b226efa8fc,995,,"[86.0, 16.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sami Khedira,5566.0,Left Defensive Midfield,56,Juventus,224,"['9c19980d-4bd6-43e3-a9dd-ac88df8af6fa', 'a8e55f2d-6806-4d80-85ac-79570e953012']",37,,,,,,,,,,,,,,,,Juventus,224,00:21:37.701,Carry,
2179,,,,,,"[84.0, 39.0]",,,,,,,0.707715,,,,,,,,,,,,,d2d8fb7a-baa1-4dec-8b21-c36d15c5939d,998,,"[84.0, 37.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Miralem Pjanić,6947.0,Right Defensive Midfield,56,Juventus,224,"['08be34d8-7a08-4fc7-afa8-d96854ee8dd4', '528366f1-06c9-4875-8e79-4565c5a0aafa']",39,,,,,,,,,,,,,,,,Juventus,224,00:21:39.112,Carry,
2180,,,,,,"[90.0, 44.0]",,,,,,,1.295635,,,,,,,,,,,,,e009d384-3309-471b-8302-b3ea6f49c2bf,1001,,"[92.0, 44.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Paulo Bruno Exequiel Dybala,5743.0,Center Attacking Midfield,56,Juventus,224,"['922610c8-a8bd-4416-b1d7-ef665b1254d8', 'd9fa1704-7217-46ce-b862-dbd37d978b29']",40,,,,,,,,,,,,,,,,Juventus,224,00:21:40.822,Carry,
2181,,,,,,"[83.0, 44.0]",,,,,,,0.077,,,,,,,,,,,,,e5003b16-0886-4387-a202-5d72689b48c0,1004,,"[83.0, 44.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Miralem Pjanić,6947.0,Right Defensive Midfield,56,Juventus,224,"['e4f9fafe-06c1-4b9a-a0b0-e4fc816aaead', 'ece2e4fa-dc2b-4bc6-8c83-f832a6bed7af']",43,,,,,,,,,,,,,,,,Juventus,224,00:21:43.530,Carry,
2182,,,,,,"[76.0, 59.0]",,,,,,,0.549102,,,,,,,,,,,,,19b9ba24-c8cc-4204-b3fb-75b1af18ea18,1007,,"[78.0, 58.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrea Barzagli,6943.0,Right Back,56,Juventus,224,"['06d887be-a6ca-445d-9770-02abc7923011', '09643598-306b-4be9-86ab-5a62f7219702']",45,,,,,,,,,,,,,,,,Juventus,224,00:21:45.353,Carry,
2183,,,,,,"[79.0, 68.0]",,,,,,,2.34354,,,,,,,,,,,,,7689365a-1e97-43b9-9c5d-bc9103183e7f,1010,,"[86.0, 77.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Wing,56,Juventus,224,"['03c472cd-a5bf-4870-a55b-6d888c0d0f4d', 'f1c1cc82-d95d-4ec4-8865-4406a133fde7']",47,,,,,,,,,,,,,,,,Juventus,224,00:21:47.648,Carry,
2184,,,,,,"[80.0, 42.0]",,,,,,,3.145921,,,,,,,,,,,,,b9a2dc21-60cf-4387-9696-ab73fb41066f,1013,,"[67.0, 41.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Giorgio Chiellini,6954.0,Left Center Back,56,Juventus,224,"['463f6976-4ca3-4492-bf6e-8a190a143d1f', '46d6d27e-a77a-49cf-b25d-ccdc40f62c36']",52,,,,,,,,,,,,,,,,Juventus,224,00:21:52.385,Carry,
2185,,,,,,"[103.0, 12.0]",,,,,,,3.640475,,,,,,,,,,,,,578dac52-d020-4e2e-b161-617a04c82006,1016,,"[102.0, 7.0]",18244,21,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alex Sandro Lobo Silva,6945.0,Left Back,56,Juventus,224,"['3be70261-33c9-4cba-a086-725de1aeb780', '8f67d7a9-55ab-4e9e-80c2-12fb91090b97']",57,,,,,,,,,,,,,,,,Juventus,224,00:21:57.523,Carry,
2186,,,,,,"[111.0, 76.0]",,,,,,,1.27337,,,,,,,,,,,,,4eb58e53-de59-460d-999c-353a8c4e3322,1021,,"[110.0, 77.0]",18244,22,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Wing,56,Juventus,224,"['0d2d764d-9800-478e-8a74-d3c3a684a486', 'ae2b6798-3922-43a2-89a0-d17e5432e588', 'b0f86e74-45d7-45db-8576-743adc49ef02']",6,,,,,,,,,,,,,,,,Juventus,224,00:22:06.543,Carry,True
2187,,,,,,"[99.0, 65.0]",,,,,,,0.94252,,,,,,,,,,,,,97fe393b-3d4a-4b3a-ada8-55694a0d3baf,1032,,"[95.0, 68.0]",18244,22,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miralem Pjanić,6947.0,Right Defensive Midfield,57,Juventus,224,"['3a0ded2e-a696-4a84-98fa-c43c23b9c979', '4e3ae6b9-53ad-4488-b9ad-3b85d18f1c5d', 'b1d9a1af-f6fc-4497-9067-77722e4dbad6']",19,,,,,,,,,,,,,,,,Juventus,224,00:22:19.662,Carry,True
2188,,,,,,"[103.0, 58.0]",,,,,,,1.583168,,,,,,,,,,,,,8f1511c2-4cc0-4fb8-b427-8fb6a20e4902,1035,,"[99.0, 65.0]",18244,22,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miralem Pjanić,6947.0,Right Defensive Midfield,57,Juventus,224,"['4e3ae6b9-53ad-4488-b9ad-3b85d18f1c5d', '65ee3340-4bff-400e-ae1e-00a4d1fbe4d3', 'b1d9a1af-f6fc-4497-9067-77722e4dbad6', 'f12121a4-031a-4181-a36d-587f12b746dc']",20,,,,,,,,,,,,,,,,Juventus,224,00:22:20.605,Carry,True
2189,,,,,,"[105.0, 51.0]",,,,,,,2.538361,,,,,,,,,,,,,6f415e65-a758-410f-9a50-645b286b38ed,1038,,"[103.0, 58.0]",18244,22,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miralem Pjanić,6947.0,Right Defensive Midfield,57,Juventus,224,"['65b82b60-970d-4e0b-8836-6d572aad245a', '65ee3340-4bff-400e-ae1e-00a4d1fbe4d3', 'e41ba6de-15b2-4695-aa3a-1713bf34291b', 'f12121a4-031a-4181-a36d-587f12b746dc']",22,,,,,,,,,,,,,,,,Juventus,224,00:22:22.188,Carry,True
2190,,,,,,"[22.0, 20.0]",,,,,,,0.211035,,,,,,,,,,,,,8214e1a1-4a03-4268-8bc9-6bc3bfea626d,1044,,"[20.0, 20.0]",18244,22,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,58,Real Madrid,220,"['482fb70a-771e-442f-80d0-847d9508af12', '6dda2484-bdf5-4fff-8ee6-7451ce562074']",27,,,,,,,,,,,,,,,,Real Madrid,220,00:22:27.474,Carry,
2191,,,,,,"[28.0, 13.0]",,,,,,,0.08,,,,,,,,,,,,,3802c110-220e-4e9a-b354-b8382e4baff2,1047,,"[28.0, 13.0]",18244,22,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Right Center Forward,58,Real Madrid,220,"['ce94333f-274c-4d1a-b56e-fc8e31fa3f4b', 'ed0f8997-8cd6-4f71-a1ae-36cd409560eb']",28,,,,,,,,,,,,,,,,Real Madrid,220,00:22:28.652,Carry,
2192,,,,,,"[31.0, 17.0]",,,,,,,0.49729902,,,,,,,,,,,,,30808597-811a-4fe4-92bc-e45949deb64c,1050,,"[27.0, 20.0]",18244,22,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,58,Real Madrid,220,"['20f35dba-5421-4aa0-ac15-2af4912a9124', '936329ee-f364-4720-b804-f27d82eb458e', 'e846f8aa-1390-4b9c-857b-c8cf553ce9f9']",29,,,,,,,,,,,,,,,,Real Madrid,220,00:22:29.873,Carry,True
2193,,,,,,"[24.0, 19.0]",,,,,,,1.470666,,,,,,,,,,,,,235689b7-ca85-419b-ae25-9d901928b50f,1057,,"[38.0, 16.0]",18244,22,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Mandžukić,5472.0,Left Wing,60,Juventus,224,"['26e59e12-7387-41dd-a224-dd1b26de4be7', '2a1045c5-40c0-4933-8dac-6813e194759e']",58,,,,,,,,,,,,,,,,Juventus,224,00:22:58.150,Carry,
2194,,,,,,"[42.0, 39.0]",,,,,,,1.36554,,,,,,,,,,,,,b7cc420b-3cc2-4683-88fa-e7f629de654b,1060,,"[38.0, 40.0]",18244,23,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,60,Juventus,224,"['cb473019-2006-44b0-acf4-844ac6272cf9', 'e5c1861b-e2f6-40c0-b2d1-8d9037b14179', 'ed494fc4-fed8-442d-bef1-78248ea0175b']",1,,,,,,,,,,,,,,,,Juventus,224,00:23:01.168,Carry,True
2195,,,,,,"[53.0, 50.0]",,,,,,,2.080154,,,,,,,,,,,,,731252fe-17b9-4fa9-b194-69fe50d9750a,1064,,"[57.0, 44.0]",18244,23,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Center Attacking Midfield,60,Juventus,224,"['892e45a2-9f76-46f1-adb6-05335153879a', '954467c5-cc43-4f75-b6d2-49ec34ce6280']",3,,,,,,,,,,,,,,,,Juventus,224,00:23:03.500,Carry,
2196,,,,,,"[58.0, 74.0]",,,,,,,0.639557,,,,,,,,,,,,,9ff6405e-eaf6-4922-9be6-4cb604b98228,1067,,"[58.0, 74.0]",18244,23,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Right Back,60,Juventus,224,"['3bc68dde-d1c0-48b8-9b29-b9f404da213b', 'bd95dff2-49ee-45b3-a823-e84a647f95e9']",7,,,,,,,,,,,,,,,,Juventus,224,00:23:07.603,Carry,
2197,,,,,,"[57.0, 57.0]",,,,,,,0.121261,,,,,,,,,,,,,c1317b10-ff34-49e5-ac0c-5e38b8031b3a,1070,,"[57.0, 57.0]",18244,23,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Wing,60,Juventus,224,"['6040d03f-cd8a-4872-ab9a-7b7d40ee2e64', 'f778eba8-05db-4bc7-a95c-974ea53cee48']",9,,,,,,,,,,,,,,,,Juventus,224,00:23:09.575,Carry,
2198,,,,,,"[69.0, 53.0]",,,,,,,0.803521,,,,,,,,,,,,,1ac4bebf-2c0a-4908-a0e3-5043abfb512e,1073,,"[68.0, 52.0]",18244,23,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Center Attacking Midfield,60,Juventus,224,"['1cf9c1d3-5c80-4a47-835e-8df82248650e', '5eb30a23-4b43-40e6-ae61-a50ab8247d2d']",10,,,,,,,,,,,,,,,,Juventus,224,00:23:10.687,Carry,
2199,,,,,,"[56.0, 22.0]",,,,,,,0.712972,,,,,,,,,,,,,29adf2fe-08b8-47a1-86ae-06de8a852b7c,1077,,"[55.0, 22.0]",18244,23,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,60,Juventus,224,"['04558031-2cbf-429d-b28d-2eafcedc4bbb', '85a374f1-e98a-43d2-8385-4e82e47845d1']",12,,,,,,,,,,,,,,,,Real Madrid,220,00:23:12.986,Carry,
2200,,,,,,"[96.0, 16.0]",,,,,,,1.156968,,,,,,,,,,,,,88091f43-58b0-4101-8fe8-fa6d12c19c70,1080,,"[84.0, 7.0]",18244,23,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,60,Juventus,224,"['5a2cb99a-5636-4c9f-86a3-96010a98a06b', '664d2831-edf6-404d-9ea3-c8b48641b1b1', 'b7ee2e71-f0f5-4363-9244-00525e409f3d']",16,,,,,,,,,,,,,,,,Real Madrid,220,00:23:16.199,Carry,True
2201,,,,,,"[59.0, 28.0]",,,,,,,1.04392,,,,,,,,,,,,,e4b86758-5f77-406e-954a-91f0a6429ba0,1088,,"[56.0, 22.0]",18244,23,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sami Khedira,5566.0,Left Defensive Midfield,60,Juventus,224,"['342a43bc-17cb-4375-a21d-22eb3966a487', '5020670f-767c-4d95-b4c4-6ebb8c3abaa2']",29,,,,,,,,,,,,,,,,Juventus,224,00:23:29.727,Carry,
2202,,,,,,"[75.0, 42.0]",,,,,,,5.792672,,,,,,,,,,,,,05eeea07-3e49-41a2-9b48-a67887c7af75,1091,,"[59.0, 41.0]",18244,23,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,60,Juventus,224,"['8cce3324-9527-4f3e-9fee-bd4d5fb9cbc0', 'd81f3919-e69c-46b1-a5e6-42f7116f692a']",32,,,,,,,,,,,,,,,,Juventus,224,00:23:32.668,Carry,
