,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,event_uuid,visible_area,freeze_frame
12,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,06995171-c1cb-408b-8c30-d10579bae34c,2343,,"[97.6, 17.7]",3869685,63,,,,-0.0391956,,Right Foot,,,"[102.7, 17.5]",,Ground Pass,,5.10392,Incomplete,,Antoine Griezmann,5487.0,,,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Center Forward,124,France,771,"['88a698f3-8c88-4374-87f1-dc22c74047bf', 'f2856443-a96f-4f89-b0a2-805be57b4d44']",5,,,,,,,,,,,,,,,,,France,771,00:18:05.080,Pass,,06995171-c1cb-408b-8c30-d10579bae34c,"[95.6977585260163, 80.0, 90.8874830452667, 80.0, 70.7775493037265, 70.5656199882848, 86.7767595097436, 0.0, 120.0, 0.0, 120.0, 45.8982243208876, 95.6977585260163, 80.0]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [77.75356373991495, 72.19884923026969]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [82.97294210726183, 62.93639072731899]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [83.50936084539474, 22.09870313784736]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [85.18449397935629, 29.247452518068506]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [89.5292419568279, 21.606883662844155]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [90.6882725430046, 31.878704619685017]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [91.48071469469603, 43.50523933954081]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [94.69252678940548, 27.299128182215725]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [96.12762927328332, 34.97167802163141]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [97.30671770480618, 26.159995003457908]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [97.5999984741211, 17.700000762939453]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [98.41643784326597, 53.35859986581639]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [98.57655610177503, 48.82491525391254]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [99.22299661345363, 27.976299653377737]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [100.13808037561652, 53.36903221795167]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [100.81503387799474, 43.35861936815919]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [112.0966805628957, 49.070810316714265]}]"
13,,,,,,,,,,,,,,,,,,,,,1.207525,,,,,,,,,,,,,,,4fcfaf71-7dcf-43e6-b081-c0c4127c5794,2530,,"[67.0, 18.1]",3869685,68,,,,2.1774015,,Right Foot,,,"[63.6, 23.0]",,High Pass,,5.964059,,,Antoine Griezmann,5487.0,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,133,France,771,['f9e89289-1ed4-4888-ac2d-ab12a1b0c84b'],11,,,,,,,,,,,,,,,,,France,771,00:23:11.714,Pass,,4fcfaf71-7dcf-43e6-b081-c0c4127c5794,"[47.8152624444691, 62.7671358696017, 31.4050620385223, 0.0, 87.2138048307451, 0.0, 73.3999813890937, 62.3644844271553, 47.8152624444691, 62.7671358696017]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [44.680486161048236, 32.86064182807857]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [47.53664260605468, 22.180295217492077]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [48.253820858317496, 57.21549374498316]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [50.841823387889036, 31.577151093271574]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [52.995826935662244, 48.80106216551843]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [57.32020145578316, 57.064712749888194]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [58.975327468942716, 16.02552262731306]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [60.66877295382997, 24.984288562246753]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [62.85033882512234, 44.12856612919419]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [64.78414586510621, 19.043507213198808]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [65.72969422716602, 30.37778472456792]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [67.0, 18.100000381469727]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [68.71922894282939, 32.59258419230347]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [69.33662512743912, 19.635156485899255]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [74.15218955605131, 50.85749394329093]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [75.73555659775401, 31.05414807594868]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [76.77090802695032, 27.26610704443639]}]"
14,,,,,,,,,,,,,,,,,,,,,2.209319,,,,,,,,,,,,,,,0e7a0726-c5b8-4749-92d6-435599b131cc,2583,,"[79.0, 17.0]",3869685,68,,,,-0.42066336,,Right Foot,,,"[109.4, 3.4]",,Ground Pass,,33.30345,,,Theo Bernard François Hernández,6704.0,,,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Left Wing,136,France,771,['0a291605-a3ad-460c-b114-e39233d1f315'],50,,,,,,,,,,,,,,,,,France,771,00:23:50.712,Pass,,0e7a0726-c5b8-4749-92d6-435599b131cc,"[61.23544579022, 61.9623281977274, 64.6198345491418, 0.0, 118.644229232465, 0.0, 85.3855430592339, 69.0530962926672, 61.23544579022, 61.9623281977274]","[{'teammate': False, 'actor': False, 'keeper': False, 'location': [65.91039037122627, 55.364398572404355]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [71.48785542612777, 44.12541190828513]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [71.86477509187743, 24.31899241658367]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [73.33944930781529, 47.84518827899531]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [76.66157370830932, 62.07026832183193]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [78.24380163729627, 20.742462249388044]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [79.0, 17.0]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [83.48003823143087, 20.90494521821212]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [84.25785947522338, 47.681281708680714]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [86.44975727322648, 35.2951186238691]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [90.39329671496861, 54.642294137893785]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [90.88393189047028, 3.793818687860529]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [91.83805207268743, 16.53884628533512]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [93.85809279671456, 40.61158377906544]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [95.1642594213122, 45.48322997952773]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [97.40879260860869, 38.33052019899547]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [97.94159626174282, 28.714982802465812]}]"
15,,,,,,,,,,,,,,,,,,,,,0.757357,,,,,,,,,,,,,,,67bc8d2d-c1c8-4b34-a13a-4a057fa6b63e,2599,,"[92.9, 15.8]",3869685,69,,,,-1.354246,,Right Foot,,,"[94.0, 10.8]",,Low Pass,,5.1195703,,,Aurélien Djani Tchouaméni,10481.0,,,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Left Wing,136,France,771,['43462d13-8f34-432d-b92d-52d7c5e59504'],6,,,,,,,,,,,,,,,,,France,771,00:24:06.678,Pass,,67bc8d2d-c1c8-4b34-a13a-4a057fa6b63e,"[90.1704096657032, 67.0620122156579, 64.105561139469, 59.9582861252133, 66.1850414715346, 0.0, 120.0, 0.0, 120.0, 6.62913804699504, 90.1704096657032, 67.0620122156579]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [66.80309152900884, 59.6949910975544]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [72.78037996328912, 40.15436789858848]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [72.79514047185674, 18.236900043521587]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [82.22976219208071, 9.017488620076243]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [85.85369577568072, 35.81223933739151]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [86.1357452740625, 14.948153787372306]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [87.3396899989461, 52.06355235292863]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [87.90812722275963, 2.179771581842672]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [88.71571498591989, 12.398038079334711]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [90.82412396833332, 14.731918810189853]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [92.3115936443008, 8.527127797191717]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [92.78996633193987, 46.32195084762259]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [92.9000015258789, 15.800000190734863]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [94.07856727793539, 35.093675653089456]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [95.45631634295147, 17.9736909107111]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [95.69580738160325, 44.8510931734883]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [96.76266768822182, 33.28420975015698]}]"
16,,,,,,,,,,,,,,,,,,,,,0.231051,,,,,,,,,,,,,,,cea1dbaa-10e1-46fb-9ce4-017c178ab0b4,2652,,"[98.9, 8.7]",3869685,70,,,,1.0427219,,Right Foot,,,"[101.0, 12.3]",,Ground Pass,,4.167733,Incomplete,,Adrien Rabiot,3026.0,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,138,France,771,"['5b5844db-0d28-41e8-9954-88f8af10fd00', '9b326d16-6dae-4af5-9c6a-ffa274364517']",5,,,,,,,,,,,,,,,,,France,771,00:25:05.919,Pass,,cea1dbaa-10e1-46fb-9ce4-017c178ab0b4,"[97.251017969492, 73.9292799564111, 73.0332801218225, 62.3372757806886, 87.0295377813739, 0.0, 120.0, 0.0, 120.0, 42.4237954828018, 97.251017969492, 73.9292799564111]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [89.06771079193179, 64.48767060579948]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [94.78331415792074, 6.106935360814845]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [95.14087125088275, 42.4276352890809]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [96.61044297287319, 48.845422964925554]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [97.12486685721517, 36.3110912976778]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [97.8168782362351, 20.091573322415307]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [98.9000015258789, 8.699999809265137]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [99.4807104068992, 15.94594468002817]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [99.90350695324372, 13.472437408972329]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [99.96059162864323, 9.726733230396619]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [100.24043571215788, 33.54146159103569]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [101.99658155215765, 44.39676931941247]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [102.56670104832138, 31.932716077068843]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [104.27309080174939, 39.78899677796464]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [104.66715309517194, 40.677153869528084]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [115.0897631018362, 39.52054296498362]}]"
17,,,,,,,,,,,,,,,,,,,,,2.937978,,,,,,,,,,,,,,,78210631-552f-4d49-b554-aaeabe22efaa,2922,,"[60.2, 7.6]",3869685,78,,,,0.33563855,,Right Foot,,,"[90.3, 18.1]",,High Pass,,31.878834,,,Randal Kolo Muani,22097.0,,,,,,2,From Counter,Kylian Mbappé Lottin,3009.0,Left Center Forward,162,France,771,['df7644bf-23ca-4c8f-84d7-cbcc7fc56734'],8,,,,,,,,,,,,,,,,,France,771,00:33:08.196,Pass,,78210631-552f-4d49-b554-aaeabe22efaa,"[40.7841381864203, 61.4319515855557, 17.0649456046675, 0.0, 77.9475891152735, 0.0, 68.8752282790209, 58.6336841542942, 40.7841381864203, 61.4319515855557]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [29.876225369209124, 25.139692993811888]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [34.246744298660914, 38.07732933945827]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [36.72590733391756, 8.153339963945292]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [38.530831784462336, 14.06768949260934]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [38.57734594932333, 6.873704582386189]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [40.44138165988818, 29.76925090309942]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [40.61279686050345, 15.887489730674407]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [41.80444225667497, 54.73098325755837]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [45.53337566640057, 29.83143090667184]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [48.73664617404458, 3.180577261014583]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [49.53809459929718, 4.609040181795954]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [49.73199550774667, 1.9309600643124372]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [54.80215010640921, 5.37413176724317]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [57.17181155473093, 8.980343568995714]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [59.03855756574796, 34.00983374452641]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [60.20000076293945, 7.599999904632568]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [64.47145532603258, 25.846372220230485]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [67.3327812723763, 25.358711423458974]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [69.87478974857248, 11.942558160065527]}]"
18,,,,,,,,,,,,,,,,,,,,,1.084255,,,,,,,,,,,,,,,45ef8ec8-6ae8-46c7-9ae4-65538e52b622,2982,,"[93.1, 24.1]",3869685,80,,,True,1.4323436,,,,,"[94.8, 36.3]",,Low Pass,,12.317873,,,Marcus Thuram,2972.0,,,,,,2,From Throw In,Kylian Mbappé Lottin,3009.0,Left Center Forward,165,France,771,"['97458140-1162-468b-8034-e3df549b92dd', 'df222f0e-c320-4b17-acff-7524476fe567']",56,,,,,,,,,,,,,,,,,France,771,00:35:56.502,Pass,True,45ef8ec8-6ae8-46c7-9ae4-65538e52b622,"[91.0657522945037, 68.0623396966202, 67.8533702258056, 59.6422471841458, 74.7079613745048, 0.0, 120.0, 0.0, 120.0, 18.4574533280548, 91.0657522945037, 68.0623396966202]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [74.02319196848377, 61.7308339139571]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [76.55492432338946, 18.910269735393147]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [77.82807354608246, 46.69037433466184]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [78.42188271705999, 52.8242280861615]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [83.36864455096791, 40.13412694785466]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [87.4176221449219, 28.737765265257977]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [89.65913386563068, 49.892534489362745]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [90.47431299698567, 35.34652021339999]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [93.0999984741211, 24.100000381469727]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [93.87608258122978, 24.145565197860485]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [94.46303850825791, 50.8605367675049]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [95.1097415182051, 33.53900571933889]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [97.52834621253643, 38.23085152650719]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [97.96745433717611, 46.31465975122653]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [99.3592538733916, 45.92986319913718]}]"
19,,,,,,,,,,,,,,,,,,,,,3.043168,,,,,,,,,,,,,,,e03e5915-a830-42fe-8220-082d15ee6aa4,3084,,"[108.3, 20.3]",3869685,84,,,,1.2645295,,Right Foot,True,,"[120.0, 57.3]",,High Pass,,38.805798,Out,,,,,,,,,2,From Counter,Kylian Mbappé Lottin,3009.0,Left Center Forward,170,France,771,,3,,,,,,,,,,,,,,,,,France,771,00:39:03.276,Pass,,e03e5915-a830-42fe-8220-082d15ee6aa4,"[105.457885783042, 68.6940820387834, 82.2977384141701, 56.9316297706193, 100.931408332828, 0.0, 120.0, 0.0, 120.0, 50.3346509722279, 105.457885783042, 68.6940820387834]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [91.77660556122221, 35.159439932189024]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [106.02579521424067, 32.43411254002576]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [106.3218852306396, 27.15276314252013]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [108.30000305175781, 20.299999237060547]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [109.02587924430514, 25.854583114068465]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [109.37377293414431, 38.51772368840945]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [110.16454423457684, 38.26283246444606]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [110.27562544116678, 45.97645719278955]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [112.10878853547182, 44.356140324107145]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [117.39636215435134, 38.99007641006577]}]"
20,,,,,,,,,,,,,,,,,,,,,0.589287,,,,,,,,,,,,,,,9e711f20-57bd-4cd4-870b-8fa3426605fd,3137,,"[74.7, 63.0]",3869685,86,,,,1.340892,,Right Foot,,,"[75.8, 67.7]",,Ground Pass,,4.8270073,,,Jules Koundé,4445.0,,,,,Free Kick,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Left Center Forward,173,France,771,['b42f32ac-0d4f-42f2-9718-c761a135a3e3'],13,,,,,,,,,,,,,,,,,France,771,00:41:13.143,Pass,,9e711f20-57bd-4cd4-870b-8fa3426605fd,"[96.3135436347035, 80.0, 76.0264258511164, 80.0, 64.9168071857545, 75.4223851959551, 71.5848473915121, 0.0, 120.0, 0.0, 120.0, 46.5090904604028, 96.3135436347035, 80.0]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [73.82072309765363, 49.409532335643554]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [74.69999694824219, 63.0]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [74.81937185626093, 34.85437158987983]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [74.95632907218727, 66.70969370419235]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [79.84114089953418, 47.9468383736834]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [89.90357860288962, 48.29459493224288]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [91.03967643797846, 38.497636979515434]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [92.94886904200979, 80.41235055538752]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [93.52836640407936, 51.11972582862199]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [93.89868992079185, 37.68754941240558]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [94.02289178202805, 57.543715072934795]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [94.60460510081039, 41.56917971041119]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [94.65644787086956, 48.18397931197771]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [94.73436929028445, 44.026325294997186]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [95.32322503367423, 36.191645093217936]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [95.35661275666213, 70.74384539670038]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [95.76109234084764, 33.84257153332267]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [95.90801296199778, 40.69873803147037]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [96.41835751890751, 38.29735714923441]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [96.45566207444553, 46.12604035330958]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [113.78804713510404, 43.71151759275916]}]"
21,,,,,,,,,,,,,,,,,,,,,0.71599,,,,,,,,,,,,,,,551c6a72-96bc-406e-bc5f-69eda2e1fb64,3143,,"[80.3, 61.5]",3869685,86,,,,-0.6384293,,Right Foot,,,"[99.3, 47.4]",,High Pass,,23.660305,Incomplete,,,,,,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Left Center Forward,173,France,771,['aea136d1-5a37-44f0-91c8-795cf2e88110'],15,,,,,,,,,,,,,,,,,France,771,00:41:15.775,Pass,,551c6a72-96bc-406e-bc5f-69eda2e1fb64,"[98.9658302100713, 80.0, 89.1877713171555, 80.0, 69.3550938884013, 70.5977740027629, 79.7790019570576, 0.0, 120.0, 0.0, 120.0, 52.670852387794, 98.9658302100713, 80.0]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [77.17137910124545, 44.53856553331074]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [78.06764426229034, 30.53706964582841]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [78.27307395143748, 66.13898584178342]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [80.30000305175781, 61.5]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [85.1311909882979, 53.577255034103715]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [89.90318666048725, 59.18219212486779]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [94.6834793225579, 34.996088807625114]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [95.54275226310259, 46.10357834572578]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [96.24398864370374, 76.36383147584654]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [97.3939237641963, 47.66220886182455]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [97.64308484547936, 64.32602662543381]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [99.94678645938556, 34.22143071273595]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [100.06781080932137, 30.467975872698347]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [100.18257220897874, 34.97901770907349]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [100.3018059391197, 40.21817004322121]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [100.54575381856587, 37.25989068778181]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [101.11583429520422, 31.867672667961983]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [101.18538302053132, 39.07917731820778]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [101.68857152611696, 34.363512504016185]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [101.74907017177365, 29.74310919111791]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [116.52205326809734, 38.53928496941273]}]"
